Record ID,Date,Region,District,Service Type,Role Type,Tenure Band,Fleet Age,Route Cost Per Ton,Stops Per Route,Fleet Utilization Rate,Voluntary Turnover Rate,Safety Incident Rate,Avg Driver Tenure Years,Truck Count,Tons Collected,Revenue
WC-001843_202603,2026-03-01,Southern,Gulf Coast,Industrial,Helper,5-10 Years,Aging (6-8yr),40.77,15.0,0.9128,0.0167,2.48,5.7,4,10.0,500.0
WC-001844_202603,2026-03-01,Southern,Gulf Coast,E&P,Operator,5-10 Years,New (0-2yr),51.34,14.0,0.8532,0.0241,2.07,4.2,3,10.0,500.0
WC-001845_202603,2026-03-01,Southern,Southeast Texas,Residential,Operator,< 1 Year,Aging (6-8yr),49.08,322.0,0.9173,0.0253,2.52,6.0,12,161.0,9649.0
WC-001846_202603,2026-03-01,Southern,Southeast Texas,Commercial,Driver,2-5 Years,Mid-Life (3-5yr),53.25,126.0,0.8442,0.0294,2.66,4.7,12,67.0,4590.0
WC-001847_202603,2026-03-01,Southern,Southeast Texas,Industrial,Operator,2-5 Years,Aging (6-8yr),44.62,33.0,0.8287,0.0307,1.93,6.0,5,10.0,500.0
WC-001848_202603,2026-03-01,Southern,Southeast Texas,E&P,Driver,10+ Years,End-of-Life (9+yr),48.28,9.0,0.9548,0.0158,2.15,5.2,2,10.0,500.0
WC-001849_202603,2026-03-01,Southern,Florida Panhandle,Residential,Helper,2-5 Years,Aging (6-8yr),44.68,333.0,0.8757,0.0265,2.9,6.2,17,132.0,7715.0
WC-001850_202603,2026-03-01,Southern,Florida Panhandle,Commercial,Operator,2-5 Years,Aging (6-8yr),50.72,87.0,0.9272,0.0249,1.56,6.0,5,17.0,985.0
WC-001851_202603,2026-03-01,Southern,Florida Panhandle,Industrial,Driver,5-10 Years,End-of-Life (9+yr),56.71,21.0,0.9315,0.017,2.17,5.1,7,10.0,500.0
WC-001852_202603,2026-03-01,Southern,Florida Panhandle,E&P,Mechanic,< 1 Year,Mid-Life (3-5yr),50.21,13.0,0.8806,0.028,3.26,4.1,1,10.0,500.0
WC-001853_202603,2026-03-01,Southern,Carolinas,Residential,Driver,2-5 Years,Mid-Life (3-5yr),41.44,293.0,0.8762,0.024,2.13,4.7,22,500.0,25036.0
WC-001854_202603,2026-03-01,Southern,Carolinas,Commercial,Driver,1-2 Years,End-of-Life (9+yr),50.48,92.0,0.8636,0.0213,3.59,6.0,10,72.0,4425.0
WC-001855_202603,2026-03-01,Southern,Carolinas,Industrial,Driver,1-2 Years,Aging (6-8yr),54.22,30.0,0.9159,0.0236,2.55,4.0,2,10.0,500.0
WC-001856_202603,2026-03-01,Southern,Carolinas,E&P,Driver,2-5 Years,New (0-2yr),49.92,10.0,0.8827,0.0195,3.22,4.1,4,10.0,500.0
WC-001857_202603,2026-03-01,Central,Great Plains,Residential,Driver,1-2 Years,Mid-Life (3-5yr),43.11,348.0,0.9127,0.0172,1.76,6.0,13,317.0,16416.0
WC-001858_202603,2026-03-01,Central,Great Plains,Commercial,Mechanic,2-5 Years,New (0-2yr),44.23,134.0,0.8979,0.0166,1.64,5.0,6,59.0,3465.0
WC-001859_202603,2026-03-01,Central,Great Plains,Industrial,Operator,1-2 Years,New (0-2yr),45.93,17.0,0.8854,0.0206,3.74,4.9,4,10.0,500.0
WC-001860_202603,2026-03-01,Central,Great Plains,E&P,Driver,5-10 Years,End-of-Life (9+yr),47.8,14.0,0.9034,0.0212,3.02,6.1,1,10.0,500.0
WC-001861_202603,2026-03-01,Central,Upper Midwest,Residential,Operator,5-10 Years,Mid-Life (3-5yr),50.25,308.0,0.856,0.017,2.12,6.0,21,463.0,29790.0
WC-001862_202603,2026-03-01,Central,Upper Midwest,Commercial,Driver,2-5 Years,Aging (6-8yr),47.37,112.0,0.874,0.0308,2.13,5.2,11,93.0,5699.0
WC-001863_202603,2026-03-01,Central,Upper Midwest,Industrial,Driver,< 1 Year,Mid-Life (3-5yr),43.2,33.0,0.9308,0.0306,2.56,3.7,2,10.0,500.0
WC-001864_202603,2026-03-01,Central,Upper Midwest,E&P,Mechanic,2-5 Years,End-of-Life (9+yr),39.09,12.0,0.9411,0.0158,1.91,6.1,3,10.0,500.0
WC-001865_202603,2026-03-01,Central,Missouri Valley,Residential,Mechanic,10+ Years,Mid-Life (3-5yr),42.19,255.0,0.9115,0.0231,2.25,3.6,20,331.0,17742.0
WC-001866_202603,2026-03-01,Central,Missouri Valley,Commercial,Driver,5-10 Years,Aging (6-8yr),38.13,134.0,0.8662,0.0232,2.42,5.4,13,63.0,3175.0
WC-001867_202603,2026-03-01,Central,Missouri Valley,Industrial,Driver,5-10 Years,New (0-2yr),50.57,37.0,0.8242,0.0259,1.84,3.6,6,10.0,500.0
WC-001868_202603,2026-03-01,Central,Missouri Valley,E&P,Mechanic,2-5 Years,End-of-Life (9+yr),41.66,14.0,0.8746,0.0215,2.69,4.0,3,10.0,500.0
WC-001869_202603,2026-03-01,Central,Ozarks,Residential,Driver,5-10 Years,New (0-2yr),54.47,300.0,0.8559,0.021,1.89,6.1,12,221.0,14486.0
WC-001870_202603,2026-03-01,Central,Ozarks,Commercial,Driver,5-10 Years,End-of-Life (9+yr),54.54,119.0,0.8562,0.0177,2.52,6.2,6,38.0,2569.0
WC-001871_202603,2026-03-01,Central,Ozarks,Industrial,Driver,1-2 Years,Mid-Life (3-5yr),43.07,29.0,0.8581,0.0164,3.3,5.4,6,12.0,698.0
WC-001872_202603,2026-03-01,Central,Ozarks,E&P,Operator,1-2 Years,New (0-2yr),41.06,17.0,0.8428,0.0164,2.75,4.7,1,10.0,500.0
WC-001873_202603,2026-03-01,Eastern,Mid-Atlantic,Residential,Mechanic,1-2 Years,New (0-2yr),47.81,326.0,0.8972,0.0265,2.23,4.3,12,128.0,7816.0
WC-001874_202603,2026-03-01,Eastern,Mid-Atlantic,Commercial,Driver,< 1 Year,New (0-2yr),44.1,98.0,0.8707,0.0232,2.34,5.3,11,86.0,4542.0
WC-001875_202603,2026-03-01,Eastern,Mid-Atlantic,Industrial,Mechanic,< 1 Year,End-of-Life (9+yr),40.41,19.0,0.9218,0.0298,2.2,4.5,7,10.0,500.0
WC-001876_202603,2026-03-01,Eastern,Mid-Atlantic,E&P,Driver,10+ Years,Mid-Life (3-5yr),47.47,20.0,0.8695,0.0264,2.54,3.7,3,10.0,500.0
WC-001877_202603,2026-03-01,Eastern,New England,Residential,Driver,10+ Years,Aging (6-8yr),48.24,320.0,0.9244,0.0299,2.3,3.6,15,292.0,17899.0
WC-001878_202603,2026-03-01,Eastern,New England,Commercial,Driver,< 1 Year,New (0-2yr),50.61,145.0,0.8457,0.0164,3.15,5.5,9,49.0,3203.0
WC-001879_202603,2026-03-01,Eastern,New England,Industrial,Helper,5-10 Years,New (0-2yr),48.4,20.0,0.8712,0.0282,2.12,3.5,5,10.0,500.0
WC-001880_202603,2026-03-01,Eastern,New England,E&P,Driver,2-5 Years,End-of-Life (9+yr),38.57,10.0,0.866,0.0233,3.09,4.4,3,10.0,500.0
WC-001881_202603,2026-03-01,Eastern,Great Lakes,Residential,Mechanic,1-2 Years,Mid-Life (3-5yr),48.24,283.0,0.852,0.0225,2.18,5.3,8,139.0,8911.0
WC-001882_202603,2026-03-01,Eastern,Great Lakes,Commercial,Operator,10+ Years,Aging (6-8yr),47.6,125.0,0.876,0.0267,2.69,6.0,13,122.0,7438.0
WC-001883_202603,2026-03-01,Eastern,Great Lakes,Industrial,Mechanic,< 1 Year,New (0-2yr),41.99,31.0,0.9537,0.0194,3.34,6.0,5,10.0,500.0
WC-001884_202603,2026-03-01,Eastern,Great Lakes,E&P,Mechanic,< 1 Year,Aging (6-8yr),49.48,15.0,0.8879,0.0265,2.14,4.7,3,10.0,500.0
WC-001885_202603,2026-03-01,Eastern,Ohio Valley,Residential,Operator,< 1 Year,Mid-Life (3-5yr),42.31,282.0,0.9073,0.0173,1.87,3.8,16,338.0,19106.0
WC-001886_202603,2026-03-01,Eastern,Ohio Valley,Commercial,Mechanic,< 1 Year,End-of-Life (9+yr),46.3,83.0,0.8848,0.0286,2.28,3.6,13,70.0,3846.0
WC-001887_202603,2026-03-01,Eastern,Ohio Valley,Industrial,Driver,10+ Years,Mid-Life (3-5yr),55.82,31.0,0.9312,0.0178,2.77,4.0,3,10.0,500.0
WC-001888_202603,2026-03-01,Eastern,Ohio Valley,E&P,Mechanic,1-2 Years,New (0-2yr),45.38,18.0,0.8628,0.0163,2.22,6.1,3,10.0,500.0
WC-001889_202603,2026-03-01,Canada,Ontario,Residential,Mechanic,2-5 Years,End-of-Life (9+yr),44.96,280.0,0.8681,0.025,3.07,3.9,13,210.0,11748.0
WC-001890_202603,2026-03-01,Canada,Ontario,Commercial,Helper,10+ Years,New (0-2yr),45.82,113.0,0.9398,0.0284,1.45,4.3,13,33.0,1834.0
WC-001891_202603,2026-03-01,Canada,Ontario,Industrial,Operator,5-10 Years,Aging (6-8yr),44.82,17.0,0.8559,0.0196,3.2,3.6,6,10.0,500.0
WC-001892_202603,2026-03-01,Canada,Ontario,E&P,Driver,5-10 Years,Mid-Life (3-5yr),40.68,12.0,0.8512,0.0189,1.55,4.6,3,10.0,500.0
WC-001893_202603,2026-03-01,Canada,Alberta,Residential,Helper,2-5 Years,End-of-Life (9+yr),46.18,254.0,0.9415,0.028,1.7,5.2,9,146.0,8107.0
WC-001894_202603,2026-03-01,Canada,Alberta,Commercial,Helper,5-10 Years,New (0-2yr),49.81,110.0,0.8909,0.0189,2.27,6.5,8,36.0,2331.0
WC-001895_202603,2026-03-01,Canada,Alberta,Industrial,Driver,< 1 Year,New (0-2yr),50.71,31.0,0.9261,0.0187,2.31,4.4,5,12.0,743.0
WC-001896_202603,2026-03-01,Canada,Alberta,E&P,Mechanic,5-10 Years,Mid-Life (3-5yr),51.4,14.0,0.9206,0.0255,1.81,5.8,1,10.0,500.0
WC-001897_202603,2026-03-01,Canada,British Columbia,Residential,Mechanic,10+ Years,End-of-Life (9+yr),43.14,314.0,0.9088,0.0185,2.71,5.4,9,144.0,8064.0
WC-001898_202603,2026-03-01,Canada,British Columbia,Commercial,Helper,5-10 Years,Mid-Life (3-5yr),41.41,117.0,0.9487,0.0179,2.82,4.8,5,33.0,1775.0
WC-001899_202603,2026-03-01,Canada,British Columbia,Industrial,Driver,< 1 Year,End-of-Life (9+yr),43.63,27.0,0.9579,0.0166,2.97,5.6,6,10.0,500.0
WC-001900_202603,2026-03-01,Canada,British Columbia,E&P,Driver,5-10 Years,New (0-2yr),41.01,19.0,0.8522,0.0192,3.08,4.3,2,10.0,500.0
WC-001901_202603,2026-03-01,Canada,Quebec,Residential,Driver,5-10 Years,New (0-2yr),50.45,263.0,0.8684,0.0161,1.74,4.2,18,353.0,21215.0
WC-001902_202603,2026-03-01,Canada,Quebec,Commercial,Driver,5-10 Years,Mid-Life (3-5yr),45.54,111.0,0.9018,0.0279,2.56,5.6,9,31.0,1669.0
WC-001903_202603,2026-03-01,Canada,Quebec,Industrial,Driver,5-10 Years,Mid-Life (3-5yr),40.88,22.0,0.883,0.022,1.59,3.9,7,10.0,500.0
WC-001904_202603,2026-03-01,Canada,Quebec,E&P,Mechanic,1-2 Years,Aging (6-8yr),44.86,12.0,0.9377,0.0232,3.5,5.4,2,10.0,500.0
WC-001905_202603,2026-03-01,MidSouth,Tennessee Valley,Residential,Operator,2-5 Years,New (0-2yr),48.05,324.0,0.9074,0.0166,2.9,4.0,8,203.0,12701.0
WC-001906_202603,2026-03-01,MidSouth,Tennessee Valley,Commercial,Driver,2-5 Years,New (0-2yr),49.06,96.0,0.896,0.022,1.5,4.6,9,64.0,3996.0
WC-001907_202603,2026-03-01,MidSouth,Tennessee Valley,Industrial,Driver,2-5 Years,Aging (6-8yr),41.51,33.0,0.9117,0.0286,3.08,3.8,3,10.0,500.0
WC-001908_202603,2026-03-01,MidSouth,Tennessee Valley,E&P,Driver,1-2 Years,Aging (6-8yr),45.71,20.0,0.9061,0.024,2.3,6.3,2,10.0,500.0
WC-001909_202603,2026-03-01,MidSouth,Mississippi Delta,Residential,Driver,1-2 Years,Aging (6-8yr),45.31,320.0,0.9169,0.0267,2.79,5.9,13,226.0,13768.0
WC-001910_202603,2026-03-01,MidSouth,Mississippi Delta,Commercial,Mechanic,5-10 Years,Mid-Life (3-5yr),53.02,86.0,0.8227,0.0284,2.89,5.1,12,59.0,3801.0
WC-001911_202603,2026-03-01,MidSouth,Mississippi Delta,Industrial,Driver,1-2 Years,New (0-2yr),40.6,28.0,0.8633,0.0287,3.11,4.5,4,10.0,500.0
WC-001912_202603,2026-03-01,MidSouth,Mississippi Delta,E&P,Operator,10+ Years,End-of-Life (9+yr),42.75,12.0,0.8673,0.0223,2.89,5.1,4,10.0,500.0
WC-001913_202603,2026-03-01,MidSouth,Arkansas,Residential,Driver,2-5 Years,Aging (6-8yr),48.22,266.0,0.9185,0.0182,2.84,5.5,24,420.0,24998.0
WC-001914_202603,2026-03-01,MidSouth,Arkansas,Commercial,Operator,5-10 Years,New (0-2yr),53.8,81.0,0.8968,0.0296,2.56,4.2,6,23.0,1537.0
WC-001915_202603,2026-03-01,MidSouth,Arkansas,Industrial,Mechanic,2-5 Years,Mid-Life (3-5yr),45.44,17.0,0.8317,0.0178,2.08,6.3,2,10.0,500.0
WC-001916_202603,2026-03-01,MidSouth,Arkansas,E&P,Driver,1-2 Years,New (0-2yr),38.83,9.0,0.8482,0.0208,1.63,5.5,2,10.0,500.0
WC-001917_202603,2026-03-01,MidSouth,Oklahoma,Residential,Driver,2-5 Years,End-of-Life (9+yr),53.21,257.0,0.9216,0.0292,1.98,5.0,23,128.0,8256.0
WC-001918_202603,2026-03-01,MidSouth,Oklahoma,Commercial,Helper,1-2 Years,New (0-2yr),41.87,109.0,0.8464,0.0268,3.25,5.1,6,38.0,1935.0
WC-001919_202603,2026-03-01,MidSouth,Oklahoma,Industrial,Driver,5-10 Years,Mid-Life (3-5yr),45.18,38.0,0.8468,0.0182,2.74,6.2,3,10.0,546.0
WC-001920_202603,2026-03-01,MidSouth,Oklahoma,E&P,Driver,5-10 Years,Mid-Life (3-5yr),45.26,18.0,0.8439,0.0293,2.51,6.1,3,10.0,500.0
WC-001921_202604,2026-04-01,Western,Pacific Northwest,Residential,Driver,1-2 Years,Mid-Life (3-5yr),50.61,337.0,0.8563,0.0249,2.48,4.6,13,348.0,23286.0
WC-001922_202604,2026-04-01,Western,Pacific Northwest,Commercial,Mechanic,< 1 Year,Mid-Life (3-5yr),50.71,112.0,0.8318,0.0182,3.28,5.1,11,31.0,1917.0
WC-001923_202604,2026-04-01,Western,Pacific Northwest,Industrial,Driver,5-10 Years,New (0-2yr),44.04,27.0,0.8532,0.0219,2.42,5.9,2,10.0,500.0
WC-001924_202604,2026-04-01,Western,Pacific Northwest,E&P,Driver,1-2 Years,End-of-Life (9+yr),49.12,18.0,0.858,0.0258,1.76,5.9,4,10.0,500.0
WC-001925_202604,2026-04-01,Western,Northern California,Residential,Mechanic,1-2 Years,Aging (6-8yr),47.7,279.0,0.9479,0.0158,3.98,5.9,10,204.0,11959.0
WC-001926_202604,2026-04-01,Western,Northern California,Commercial,Driver,1-2 Years,End-of-Life (9+yr),40.26,130.0,0.928,0.0162,1.56,5.9,7,30.0,1624.0
WC-001927_202604,2026-04-01,Western,Northern California,Industrial,Driver,1-2 Years,Mid-Life (3-5yr),39.62,35.0,0.923,0.0217,1.68,5.2,6,16.0,745.0
WC-001928_202604,2026-04-01,Western,Northern California,E&P,Helper,5-10 Years,End-of-Life (9+yr),38.22,16.0,0.9139,0.0258,2.58,4.3,2,10.0,500.0
WC-001929_202604,2026-04-01,Western,Southern California,Residential,Mechanic,5-10 Years,Mid-Life (3-5yr),42.37,306.0,0.8835,0.0284,3.61,3.9,23,266.0,14208.0
WC-001930_202604,2026-04-01,Western,Southern California,Commercial,Driver,< 1 Year,Aging (6-8yr),45.27,118.0,0.9065,0.0165,3.45,4.0,10,80.0,4711.0
WC-001931_202604,2026-04-01,Western,Southern California,Industrial,Mechanic,5-10 Years,Aging (6-8yr),45.37,27.0,0.9414,0.0163,1.83,5.3,2,10.0,500.0
WC-001932_202604,2026-04-01,Western,Southern California,E&P,Driver,1-2 Years,Mid-Life (3-5yr),42.38,10.0,0.8624,0.0256,2.07,4.6,1,10.0,500.0
WC-001933_202604,2026-04-01,Western,Mountain West,Residential,Helper,2-5 Years,Aging (6-8yr),35.75,341.0,0.8929,0.0267,2.02,5.6,23,202.0,8812.0
WC-001934_202604,2026-04-01,Western,Mountain West,Commercial,Driver,< 1 Year,Aging (6-8yr),55.54,119.0,0.9066,0.0197,3.02,3.5,13,63.0,4371.0
WC-001935_202604,2026-04-01,Western,Mountain West,Industrial,Helper,10+ Years,Mid-Life (3-5yr),43.01,37.0,0.8751,0.0172,1.85,6.7,6,14.0,738.0
WC-001936_202604,2026-04-01,Western,Mountain West,E&P,Mechanic,2-5 Years,New (0-2yr),48.26,8.0,0.9425,0.0216,1.56,5.4,4,10.0,500.0
WC-001937_202604,2026-04-01,Southern,Gulf Coast,Residential,Driver,1-2 Years,Mid-Life (3-5yr),45.11,312.0,0.8311,0.0159,2.86,3.6,22,143.0,8333.0
WC-001938_202604,2026-04-01,Southern,Gulf Coast,Commercial,Driver,5-10 Years,Mid-Life (3-5yr),49.01,119.0,0.7886,0.0201,3.69,5.4,13,83.0,5387.0
WC-001939_202604,2026-04-01,Southern,Gulf Coast,Industrial,Driver,5-10 Years,New (0-2yr),45.24,27.0,0.8391,0.0185,2.16,5.9,6,11.0,634.0
WC-001940_202604,2026-04-01,Southern,Gulf Coast,E&P,Operator,10+ Years,Mid-Life (3-5yr),47.39,18.0,0.8358,0.0169,2.18,4.8,2,10.0,500.0
WC-001941_202604,2026-04-01,Southern,Southeast Texas,Residential,Driver,5-10 Years,New (0-2yr),41.15,251.0,0.9342,0.0183,2.22,5.7,11,110.0,5672.0
WC-001942_202604,2026-04-01,Southern,Southeast Texas,Commercial,Mechanic,2-5 Years,End-of-Life (9+yr),56.73,79.0,0.8478,0.0183,2.31,4.0,8,42.0,2903.0
WC-001943_202604,2026-04-01,Southern,Southeast Texas,Industrial,Driver,1-2 Years,New (0-2yr),54.15,36.0,0.8841,0.0196,3.08,5.5,6,10.0,620.0
WC-001944_202604,2026-04-01,Southern,Southeast Texas,E&P,Driver,< 1 Year,End-of-Life (9+yr),50.57,10.0,0.9098,0.0254,2.18,4.9,3,10.0,500.0
WC-001945_202604,2026-04-01,Southern,Florida Panhandle,Residential,Driver,10+ Years,New (0-2yr),48.23,344.0,0.8984,0.0199,2.07,4.2,15,129.0,7855.0
WC-001946_202604,2026-04-01,Southern,Florida Panhandle,Commercial,Driver,5-10 Years,End-of-Life (9+yr),47.79,121.0,0.7858,0.0313,2.28,6.3,13,56.0,3564.0
WC-001947_202604,2026-04-01,Southern,Florida Panhandle,Industrial,Helper,5-10 Years,End-of-Life (9+yr),56.98,31.0,0.8318,0.0288,3.14,3.8,2,10.0,500.0
WC-001948_202604,2026-04-01,Southern,Florida Panhandle,E&P,Driver,2-5 Years,New (0-2yr),39.98,11.0,0.9211,0.0188,2.57,4.7,3,10.0,500.0
WC-001949_202604,2026-04-01,Southern,Carolinas,Residential,Operator,5-10 Years,Mid-Life (3-5yr),48.84,292.0,0.8901,0.0239,2.85,5.1,24,427.0,27818.0
WC-001950_202604,2026-04-01,Southern,Carolinas,Commercial,Driver,5-10 Years,End-of-Life (9+yr),58.54,126.0,0.8613,0.0197,3.64,5.9,8,77.0,5575.0
WC-001951_202604,2026-04-01,Southern,Carolinas,Industrial,Driver,< 1 Year,Mid-Life (3-5yr),50.58,27.0,0.8215,0.0293,3.62,3.5,2,10.0,500.0
WC-001952_202604,2026-04-01,Southern,Carolinas,E&P,Mechanic,1-2 Years,Mid-Life (3-5yr),41.07,17.0,0.8748,0.026,3.22,5.2,1,10.0,500.0
WC-001953_202604,2026-04-01,Central,Great Plains,Residential,Mechanic,1-2 Years,Aging (6-8yr),40.84,310.0,0.8742,0.0263,3.17,5.8,19,450.0,24271.0
WC-001954_202604,2026-04-01,Central,Great Plains,Commercial,Driver,10+ Years,End-of-Life (9+yr),46.45,89.0,0.8603,0.0311,2.96,5.5,11,24.0,1380.0
WC-001955_202604,2026-04-01,Central,Great Plains,Industrial,Driver,2-5 Years,New (0-2yr),45.58,33.0,0.864,0.027,2.69,3.7,2,10.0,500.0
WC-001956_202604,2026-04-01,Central,Great Plains,E&P,Mechanic,10+ Years,Aging (6-8yr),43.93,9.0,0.8901,0.0262,2.33,6.2,4,10.0,500.0
WC-001957_202604,2026-04-01,Central,Upper Midwest,Residential,Driver,< 1 Year,Aging (6-8yr),46.27,338.0,0.8941,0.0265,2.51,5.4,9,73.0,4354.0
WC-001958_202604,2026-04-01,Central,Upper Midwest,Commercial,Mechanic,2-5 Years,Aging (6-8yr),48.61,91.0,0.8144,0.0215,2.46,4.7,11,39.0,2307.0
WC-001959_202604,2026-04-01,Central,Upper Midwest,Industrial,Driver,2-5 Years,End-of-Life (9+yr),50.9,32.0,0.8484,0.0197,2.23,3.9,4,10.0,602.0
WC-001960_202604,2026-04-01,Central,Upper Midwest,E&P,Helper,< 1 Year,Mid-Life (3-5yr),43.88,10.0,0.8684,0.0196,1.82,4.0,2,10.0,500.0
WC-001961_202604,2026-04-01,Central,Missouri Valley,Residential,Driver,2-5 Years,New (0-2yr),51.96,277.0,0.912,0.0241,2.4,4.2,16,305.0,19892.0
WC-001962_202604,2026-04-01,Central,Missouri Valley,Commercial,Driver,5-10 Years,Aging (6-8yr),49.03,127.0,0.8101,0.0315,1.98,3.4,10,73.0,4218.0
WC-001963_202604,2026-04-01,Central,Missouri Valley,Industrial,Helper,10+ Years,End-of-Life (9+yr),52.56,25.0,0.8595,0.0238,2.86,5.8,7,11.0,674.0
WC-001964_202604,2026-04-01,Central,Missouri Valley,E&P,Driver,< 1 Year,Mid-Life (3-5yr),53.94,13.0,0.9037,0.0306,2.29,3.7,3,10.0,500.0
WC-001965_202604,2026-04-01,Central,Ozarks,Residential,Operator,10+ Years,Aging (6-8yr),39.78,286.0,0.8641,0.0286,2.82,6.3,19,303.0,14853.0
WC-001966_202604,2026-04-01,Central,Ozarks,Commercial,Driver,2-5 Years,New (0-2yr),47.34,94.0,0.8142,0.0302,2.74,4.4,12,85.0,5264.0
WC-001967_202604,2026-04-01,Central,Ozarks,Industrial,Driver,< 1 Year,End-of-Life (9+yr),51.61,18.0,0.8256,0.0214,2.86,5.1,3,10.0,500.0
WC-001968_202604,2026-04-01,Central,Ozarks,E&P,Mechanic,5-10 Years,New (0-2yr),43.03,11.0,0.839,0.0303,2.95,3.9,3,10.0,500.0
WC-001969_202604,2026-04-01,Eastern,Mid-Atlantic,Residential,Driver,1-2 Years,New (0-2yr),43.61,320.0,0.9424,0.0245,2.66,6.2,14,213.0,10713.0
WC-001970_202604,2026-04-01,Eastern,Mid-Atlantic,Commercial,Driver,< 1 Year,New (0-2yr),48.22,108.0,0.8978,0.0236,3.28,5.0,8,18.0,1153.0
WC-001971_202604,2026-04-01,Eastern,Mid-Atlantic,Industrial,Driver,5-10 Years,End-of-Life (9+yr),41.48,23.0,0.8692,0.0204,2.22,5.2,7,10.0,500.0
WC-001972_202604,2026-04-01,Eastern,Mid-Atlantic,E&P,Driver,2-5 Years,Mid-Life (3-5yr),51.84,12.0,0.8562,0.0157,2.37,4.6,4,10.0,500.0
WC-001973_202604,2026-04-01,Eastern,New England,Residential,Driver,1-2 Years,Aging (6-8yr),42.25,327.0,0.8992,0.0261,1.75,5.2,18,399.0,22277.0
WC-001974_202604,2026-04-01,Eastern,New England,Commercial,Driver,< 1 Year,End-of-Life (9+yr),43.7,133.0,0.9067,0.0178,2.7,6.2,7,67.0,3617.0
WC-001975_202604,2026-04-01,Eastern,New England,Industrial,Driver,1-2 Years,New (0-2yr),45.81,37.0,0.9348,0.02,3.1,5.6,7,20.0,1194.0
WC-001976_202604,2026-04-01,Eastern,New England,E&P,Operator,5-10 Years,Aging (6-8yr),42.16,13.0,0.8249,0.0221,2.65,5.0,3,10.0,500.0
WC-001977_202604,2026-04-01,Eastern,Great Lakes,Residential,Operator,< 1 Year,Aging (6-8yr),41.26,286.0,0.8831,0.0216,1.87,6.3,24,278.0,13637.0
WC-001978_202604,2026-04-01,Eastern,Great Lakes,Commercial,Driver,2-5 Years,Mid-Life (3-5yr),40.16,138.0,0.8212,0.0274,2.85,5.1,9,51.0,2674.0
WC-001979_202604,2026-04-01,Eastern,Great Lakes,Industrial,Operator,10+ Years,End-of-Life (9+yr),42.83,35.0,0.9255,0.0242,1.76,4.8,5,10.0,500.0
WC-001980_202604,2026-04-01,Eastern,Great Lakes,E&P,Mechanic,2-5 Years,Aging (6-8yr),43.2,16.0,0.8672,0.0259,3.22,5.3,4,10.0,500.0
WC-001981_202604,2026-04-01,Eastern,Ohio Valley,Residential,Driver,5-10 Years,Mid-Life (3-5yr),46.31,353.0,0.8816,0.0288,3.59,6.3,12,145.0,8718.0
WC-001982_202604,2026-04-01,Eastern,Ohio Valley,Commercial,Driver,5-10 Years,New (0-2yr),42.29,115.0,0.8429,0.0286,2.55,4.5,11,45.0,2241.0
WC-001983_202604,2026-04-01,Eastern,Ohio Valley,Industrial,Helper,1-2 Years,Mid-Life (3-5yr),50.29,36.0,0.9194,0.0227,2.12,5.8,5,10.0,500.0
WC-001984_202604,2026-04-01,Eastern,Ohio Valley,E&P,Driver,1-2 Years,Mid-Life (3-5yr),53.31,15.0,0.9092,0.0156,2.33,3.8,1,10.0,500.0
WC-001985_202604,2026-04-01,Canada,Ontario,Residential,Driver,10+ Years,Aging (6-8yr),36.84,272.0,0.8836,0.0198,1.96,5.0,9,147.0,6392.0
WC-001986_202604,2026-04-01,Canada,Ontario,Commercial,Helper,2-5 Years,Mid-Life (3-5yr),46.03,132.0,0.9363,0.0268,1.77,4.3,6,22.0,1219.0
WC-001987_202604,2026-04-01,Canada,Ontario,Industrial,Mechanic,1-2 Years,New (0-2yr),46.67,21.0,0.8713,0.0241,3.26,5.8,4,10.0,500.0
WC-001988_202604,2026-04-01,Canada,Ontario,E&P,Driver,10+ Years,Aging (6-8yr),43.04,12.0,0.8867,0.0153,1.68,6.2,4,10.0,500.0
WC-001989_202604,2026-04-01,Canada,Alberta,Residential,Driver,2-5 Years,Aging (6-8yr),48.07,261.0,0.8996,0.0249,3.1,4.6,9,187.0,11714.0
WC-001990_202604,2026-04-01,Canada,Alberta,Commercial,Driver,1-2 Years,Aging (6-8yr),49.98,138.0,0.9399,0.0262,2.8,5.7,11,98.0,6511.0
WC-001991_202604,2026-04-01,Canada,Alberta,Industrial,Mechanic,< 1 Year,Aging (6-8yr),46.19,16.0,0.8908,0.0171,2.55,6.4,5,10.0,500.0
WC-001992_202604,2026-04-01,Canada,Alberta,E&P,Operator,5-10 Years,New (0-2yr),47.17,12.0,0.8846,0.0192,1.5,4.7,2,10.0,500.0
WC-001993_202604,2026-04-01,Canada,British Columbia,Residential,Mechanic,1-2 Years,Mid-Life (3-5yr),46.29,342.0,0.8712,0.023,2.91,4.3,18,490.0,29465.0
WC-001994_202604,2026-04-01,Canada,British Columbia,Commercial,Helper,10+ Years,End-of-Life (9+yr),49.13,111.0,0.9143,0.0162,2.66,5.1,9,76.0,4748.0
WC-001995_202604,2026-04-01,Canada,British Columbia,Industrial,Driver,5-10 Years,Aging (6-8yr),43.29,37.0,0.9043,0.0192,1.74,5.5,2,10.0,500.0
WC-001996_202604,2026-04-01,Canada,British Columbia,E&P,Mechanic,< 1 Year,New (0-2yr),41.36,9.0,0.9059,0.0224,2.56,3.8,1,10.0,500.0
